system,nodes,ppn,matrix,backend,solver_time
Tuolumne,1,1,audikw_1,mpi,2.690702
Tuolumne,1,1,audikw_1,rccl,2.741738
Tuolumne,1,1,audikw_1,st,2.688590
Tuolumne,1,1,Bump_2911,mpi,23.251686
Tuolumne,1,1,Bump_2911,rccl,23.417757
Tuolumne,1,1,Bump_2911,st,23.238755
Tuolumne,1,1,Cube_Coup_dt0,mpi,0.318801
Tuolumne,1,1,Cube_Coup_dt0,rccl,0.324537
Tuolumne,1,1,Cube_Coup_dt0,st,0.318528
Tuolumne,1,1,Flan_1565,mpi,0.967290
Tuolumne,1,1,Flan_1565,rccl,0.985917
Tuolumne,1,1,Flan_1565,st,0.963989
Tuolumne,1,1,Queen_4147,mpi,58.863495
Tuolumne,1,1,Queen_4147,rccl,58.731441
Tuolumne,1,1,Queen_4147,st,58.757380
Tuolumne,1,1,Serena,mpi,1.758543
Tuolumne,1,1,Serena,rccl,1.823609
Tuolumne,1,1,Serena,st,1.769914
Tuolumne,1,1,nd24k,mpi,0.138279
Tuolumne,1,1,nd24k,rccl,0.135966
Tuolumne,1,1,nd24k,st,0.133680
Tuolumne,1,1,ldoor,mpi,3.210301
Tuolumne,1,1,ldoor,rccl,3.274148
Tuolumne,1,1,ldoor,st,3.188693
Tuolumne,1,2,audikw_1,mpi,1.947201
Tuolumne,1,2,audikw_1,rccl,1.909918
Tuolumne,1,2,audikw_1,st,1.845404
Tuolumne,1,2,Bump_2911,mpi,13.508570
Tuolumne,1,2,Bump_2911,rccl,13.875295
Tuolumne,1,2,Bump_2911,st,14.124011
Tuolumne,1,2,Cube_Coup_dt0,mpi,0.204867
Tuolumne,1,2,Cube_Coup_dt0,rccl,0.200608
Tuolumne,1,2,Cube_Coup_dt0,st,0.189052
Tuolumne,1,2,Flan_1565,mpi,0.598807
Tuolumne,1,2,Flan_1565,rccl,0.601099
Tuolumne,1,2,Flan_1565,st,0.623149
Tuolumne,1,2,Queen_4147,mpi,31.666872
Tuolumne,1,2,Queen_4147,rccl,31.839806
Tuolumne,1,2,Queen_4147,st,31.625828
Tuolumne,1,2,Serena,mpi,1.319075
Tuolumne,1,2,Serena,rccl,1.296671
Tuolumne,1,2,Serena,st,1.247993
Tuolumne,1,2,nd24k,mpi,0.116770
Tuolumne,1,2,nd24k,rccl,0.139735
Tuolumne,1,2,nd24k,st,0.121175
Tuolumne,1,2,ldoor,mpi,2.374806
Tuolumne,1,2,ldoor,rccl,2.434792
Tuolumne,1,2,ldoor,st,2.284986
Tuolumne,1,4,audikw_1,mpi,1.136462
Tuolumne,1,4,audikw_1,rccl,1.104566
Tuolumne,1,4,audikw_1,st,1.103802
Tuolumne,1,4,Bump_2911,mpi,9.413972
Tuolumne,1,4,Bump_2911,rccl,8.886946
Tuolumne,1,4,Bump_2911,st,9.263649
Tuolumne,1,4,Cube_Coup_dt0,mpi,0.137827
Tuolumne,1,4,Cube_Coup_dt0,rccl,0.135286
Tuolumne,1,4,Cube_Coup_dt0,st,0.139008
Tuolumne,1,4,Flan_1565,mpi,0.394555
Tuolumne,1,4,Flan_1565,rccl,0.386800
Tuolumne,1,4,Flan_1565,st,0.379058
Tuolumne,1,4,Queen_4147,mpi,17.602887
Tuolumne,1,4,Queen_4147,rccl,17.689402
Tuolumne,1,4,Queen_4147,st,17.175530
Tuolumne,1,4,Serena,mpi,0.790248
Tuolumne,1,4,Serena,rccl,0.757889
Tuolumne,1,4,Serena,st,0.772486
Tuolumne,1,4,nd24k,mpi,0.102652
Tuolumne,1,4,nd24k,rccl,0.094284
Tuolumne,1,4,nd24k,st,0.125120
Tuolumne,1,4,ldoor,mpi,1.605315
Tuolumne,1,4,ldoor,rccl,1.530546
Tuolumne,1,4,ldoor,st,1.705014
Tuolumne,2,1,audikw_1,mpi,1.823996
Tuolumne,2,1,audikw_1,rccl,3.564144
Tuolumne,2,1,audikw_1,st,1.843759
Tuolumne,2,1,Bump_2911,mpi,13.268426
Tuolumne,2,1,Bump_2911,rccl,25.201241
Tuolumne,2,1,Bump_2911,st,13.093811
Tuolumne,2,1,Cube_Coup_dt0,mpi,0.197754
Tuolumne,2,1,Cube_Coup_dt0,rccl,0.351825
Tuolumne,2,1,Cube_Coup_dt0,st,0.192296
Tuolumne,2,1,Flan_1565,mpi,0.580018
Tuolumne,2,1,Flan_1565,rccl,1.155586
Tuolumne,2,1,Flan_1565,st,0.585093
Tuolumne,2,1,Queen_4147,mpi,31.438460
Tuolumne,2,1,Queen_4147,rccl,58.874509
Tuolumne,2,1,Queen_4147,st,31.119072
Tuolumne,2,1,Serena,mpi,1.225866
Tuolumne,2,1,Serena,rccl,2.597330
Tuolumne,2,1,Serena,st,1.333423
Tuolumne,2,1,nd24k,mpi,0.113275
Tuolumne,2,1,nd24k,rccl,0.204664
Tuolumne,2,1,nd24k,st,0.108107
Tuolumne,2,1,ldoor,mpi,2.352765
Tuolumne,2,1,ldoor,rccl,3.500229
Tuolumne,2,1,ldoor,st,2.331644
Tuolumne,2,2,audikw_1,mpi,1.155102
Tuolumne,2,2,audikw_1,rccl,1.487737
Tuolumne,2,2,audikw_1,st,1.169440
Tuolumne,2,2,Bump_2911,mpi,9.293477
Tuolumne,2,2,Bump_2911,rccl,19.568768
Tuolumne,2,2,Bump_2911,st,9.680045
Tuolumne,2,2,Cube_Coup_dt0,mpi,0.136755
Tuolumne,2,2,Cube_Coup_dt0,rccl,0.217265
Tuolumne,2,2,Cube_Coup_dt0,st,0.137444
Tuolumne,2,2,Flan_1565,mpi,0.393856
Tuolumne,2,2,Flan_1565,rccl,0.562772
Tuolumne,2,2,Flan_1565,st,0.388213
Tuolumne,2,2,Queen_4147,mpi,17.537731
Tuolumne,2,2,Queen_4147,rccl,31.226607
Tuolumne,2,2,Queen_4147,st,17.592307
Tuolumne,2,2,Serena,mpi,0.788537
Tuolumne,2,2,Serena,rccl,1.233497
Tuolumne,2,2,Serena,st,0.785388
Tuolumne,2,2,nd24k,mpi,0.106770
Tuolumne,2,2,nd24k,rccl,0.199096
Tuolumne,2,2,nd24k,st,0.107488
Tuolumne,2,2,ldoor,mpi,1.629682
Tuolumne,2,2,ldoor,rccl,2.617168
Tuolumne,2,2,ldoor,st,1.819890
Tuolumne,2,4,audikw_1,mpi,0.794440
Tuolumne,2,4,audikw_1,rccl,0.957804
Tuolumne,2,4,audikw_1,st,0.801250
Tuolumne,2,4,Bump_2911,mpi,5.736209
Tuolumne,2,4,Bump_2911,rccl,13.984559
Tuolumne,2,4,Bump_2911,st,6.113867
Tuolumne,2,4,Cube_Coup_dt0,mpi,0.088262
Tuolumne,2,4,Cube_Coup_dt0,rccl,0.130546
Tuolumne,2,4,Cube_Coup_dt0,st,0.089322
Tuolumne,2,4,Flan_1565,mpi,0.230590
Tuolumne,2,4,Flan_1565,rccl,0.330604
Tuolumne,2,4,Flan_1565,st,0.237392
Tuolumne,2,4,Queen_4147,mpi,11.434704
Tuolumne,2,4,Queen_4147,rccl,18.419865
Tuolumne,2,4,Queen_4147,st,11.659454
Tuolumne,2,4,Serena,mpi,0.653408
Tuolumne,2,4,Serena,rccl,0.958905
Tuolumne,2,4,Serena,st,0.661484
Tuolumne,2,4,nd24k,mpi,0.118055
Tuolumne,2,4,nd24k,rccl,0.154548
Tuolumne,2,4,nd24k,st,0.136102
Tuolumne,2,4,ldoor,mpi,1.405220
Tuolumne,2,4,ldoor,rccl,1.981757
Tuolumne,2,4,ldoor,st,1.440278
Tuolumne,4,1,audikw_1,mpi,1.095887
Tuolumne,4,1,audikw_1,rccl,2.832737
Tuolumne,4,1,audikw_1,st,1.118179
Tuolumne,4,1,Bump_2911,mpi,9.037799
Tuolumne,4,1,Bump_2911,rccl,27.867990
Tuolumne,4,1,Bump_2911,st,9.150332
Tuolumne,4,1,Cube_Coup_dt0,mpi,0.130988
Tuolumne,4,1,Cube_Coup_dt0,rccl,0.452092
Tuolumne,4,1,Cube_Coup_dt0,st,0.134340
Tuolumne,4,1,Flan_1565,mpi,0.377218
Tuolumne,4,1,Flan_1565,rccl,0.770847
Tuolumne,4,1,Flan_1565,st,0.385586
Tuolumne,4,1,Queen_4147,mpi,17.304992
Tuolumne,4,1,Queen_4147,rccl,32.228208
Tuolumne,4,1,Queen_4147,st,17.511083
Tuolumne,4,1,Serena,mpi,0.716065
Tuolumne,4,1,Serena,rccl,1.583137
Tuolumne,4,1,Serena,st,0.737922
Tuolumne,4,1,nd24k,mpi,0.089324
Tuolumne,4,1,nd24k,rccl,0.162522
Tuolumne,4,1,nd24k,st,0.110181
Tuolumne,4,1,ldoor,mpi,1.503560
Tuolumne,4,1,ldoor,rccl,3.927101
Tuolumne,4,1,ldoor,st,1.539198
Tuolumne,4,2,audikw_1,mpi,0.892995
Tuolumne,4,2,audikw_1,rccl,1.205993
Tuolumne,4,2,audikw_1,st,0.982747
Tuolumne,4,2,Bump_2911,mpi,6.098893
Tuolumne,4,2,Bump_2911,rccl,16.986644
Tuolumne,4,2,Bump_2911,st,6.380539
Tuolumne,4,2,Cube_Coup_dt0,mpi,0.091950
Tuolumne,4,2,Cube_Coup_dt0,rccl,0.267734
Tuolumne,4,2,Cube_Coup_dt0,st,0.095811
Tuolumne,4,2,Flan_1565,mpi,0.272868
Tuolumne,4,2,Flan_1565,rccl,0.336148
Tuolumne,4,2,Flan_1565,st,0.232066
Tuolumne,4,2,Queen_4147,mpi,11.598259
Tuolumne,4,2,Queen_4147,rccl,36.685694
Tuolumne,4,2,Queen_4147,st,11.867556
Tuolumne,4,2,Serena,mpi,0.682150
Tuolumne,4,2,Serena,rccl,1.706133
Tuolumne,4,2,Serena,st,0.829814
Tuolumne,4,2,nd24k,mpi,0.122662
Tuolumne,4,2,nd24k,rccl,0.340951
Tuolumne,4,2,nd24k,st,0.140741
Tuolumne,4,2,ldoor,mpi,1.502148
Tuolumne,4,2,ldoor,rccl,2.962156
Tuolumne,4,2,ldoor,st,1.570043
Tuolumne,4,4,audikw_1,mpi,0.769760
Tuolumne,4,4,audikw_1,rccl,2.528623
Tuolumne,4,4,audikw_1,st,0.914923
Tuolumne,4,4,Bump_2911,mpi,4.894530
Tuolumne,4,4,Bump_2911,rccl,28.316452
Tuolumne,4,4,Bump_2911,st,6.255030
Tuolumne,4,4,Cube_Coup_dt0,mpi,0.076341
Tuolumne,4,4,Cube_Coup_dt0,rccl,0.249249
Tuolumne,4,4,Cube_Coup_dt0,st,0.092377
Tuolumne,4,4,Flan_1565,mpi,0.193100
Tuolumne,4,4,Flan_1565,rccl,0.651960
Tuolumne,4,4,Flan_1565,st,0.239565
Tuolumne,4,4,Queen_4147,mpi,7.263933
Tuolumne,4,4,Queen_4147,rccl,25.257725
Tuolumne,4,4,Queen_4147,st,8.167557
Tuolumne,4,4,Serena,mpi,0.626585
Tuolumne,4,4,Serena,rccl,2.316630
Tuolumne,4,4,Serena,st,0.788354
Tuolumne,4,4,nd24k,mpi,0.115801
Tuolumne,4,4,nd24k,rccl,0.586750
Tuolumne,4,4,nd24k,st,0.173432
Tuolumne,4,4,ldoor,mpi,1.366628
Tuolumne,4,4,ldoor,rccl,4.420502
Tuolumne,4,4,ldoor,st,1.796648
Tuolumne,8,1,audikw_1,mpi,0.780938
Tuolumne,8,1,audikw_1,rccl,3.326596
Tuolumne,8,1,audikw_1,st,0.811991
Tuolumne,8,1,Bump_2911,mpi,5.366505
Tuolumne,8,1,Bump_2911,rccl,16.239083
Tuolumne,8,1,Bump_2911,st,6.034031
Tuolumne,8,1,Cube_Coup_dt0,mpi,0.079107
Tuolumne,8,1,Cube_Coup_dt0,rccl,0.314074
Tuolumne,8,1,Cube_Coup_dt0,st,0.087084
Tuolumne,8,1,Flan_1565,mpi,0.216194
Tuolumne,8,1,Flan_1565,rccl,0.690947
Tuolumne,8,1,Flan_1565,st,0.223108
Tuolumne,8,1,Queen_4147,mpi,11.114104
Tuolumne,8,1,Queen_4147,rccl,41.194427
Tuolumne,8,1,Queen_4147,st,11.773834
Tuolumne,8,1,Serena,mpi,0.578599
Tuolumne,8,1,Serena,rccl,2.914639
Tuolumne,8,1,Serena,st,0.686926
Tuolumne,8,1,nd24k,mpi,0.087712
Tuolumne,8,1,nd24k,rccl,0.484311
Tuolumne,8,1,nd24k,st,0.127535
Tuolumne,8,1,ldoor,mpi,1.236106
Tuolumne,8,1,ldoor,rccl,4.920437
Tuolumne,8,1,ldoor,st,1.525795
Tuolumne,8,2,audikw_1,mpi,0.839217
Tuolumne,8,2,audikw_1,rccl,4.237611
Tuolumne,8,2,audikw_1,st,1.048950
Tuolumne,8,2,Bump_2911,mpi,5.255010
Tuolumne,8,2,Bump_2911,rccl,24.976167
Tuolumne,8,2,Bump_2911,st,7.027424
Tuolumne,8,2,Cube_Coup_dt0,mpi,0.078775
Tuolumne,8,2,Cube_Coup_dt0,rccl,0.315118
Tuolumne,8,2,Cube_Coup_dt0,st,0.093839
Tuolumne,8,2,Flan_1565,mpi,0.240034
Tuolumne,8,2,Flan_1565,rccl,0.820984
Tuolumne,8,2,Flan_1565,st,0.256777
Tuolumne,8,2,Queen_4147,mpi,7.528175
Tuolumne,8,2,Queen_4147,rccl,30.874260
Tuolumne,8,2,Queen_4147,st,8.485607
Tuolumne,8,2,Serena,mpi,0.686281
Tuolumne,8,2,Serena,rccl,3.355498
Tuolumne,8,2,Serena,st,0.879680
Tuolumne,8,2,nd24k,mpi,0.139155
Tuolumne,8,2,nd24k,rccl,0.679427
Tuolumne,8,2,nd24k,st,0.179202
Tuolumne,8,2,ldoor,mpi,1.503332
Tuolumne,8,2,ldoor,rccl,4.917735
Tuolumne,8,2,ldoor,st,1.730682
Tuolumne,8,4,audikw_1,mpi,0.814051
