nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
16,2,MPIAdvance-CXI-Double-Buffering2,0.31057,0.177317,tuolumne,16384,coarse,Ready Send,1000
16,2,MPIAdvance-CXI-Single-Buffering2,0.161908,0.229405,tuolumne,16384,coarse,Standard,1000
16,2,Cray-MPICH-CXI-GPU-Enabled,0.121159,0.24269,tuolumne,16384,coarse,Standard,1000
16,2,MPIAdvance-CXI-Double-Buffering2,0.224222,1.35753,tuolumne,61440,coarse,Ready Send,1000
16,2,MPIAdvance-CXI-Single-Buffering2,0.240921,1.35953,tuolumne,61440,coarse,Standard,1000
16,2,Cray-MPICH-CXI-GPU-Enabled,0.181323,1.39163,tuolumne,61440,coarse,Standard,1000
16,4,MPIAdvance-CXI-Double-Buffering2,0.351225,0.165833,tuolumne,16384,coarse,Ready Send,1000
16,4,MPIAdvance-CXI-Single-Buffering2,0.255595,0.197443,tuolumne,16384,coarse,Standard,1000
16,4,Cray-MPICH-CXI-GPU-Enabled,0.170141,0.358429,tuolumne,16384,coarse,Standard,1000
16,4,MPIAdvance-CXI-Double-Buffering2,0.269936,0.719247,tuolumne,61440,coarse,Ready Send,1000
16,4,MPIAdvance-CXI-Single-Buffering2,0.294682,0.7188,tuolumne,61440,coarse,Standard,1000
16,4,Cray-MPICH-CXI-GPU-Enabled,0.239966,0.904975,tuolumne,61440,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering2,0.481612,0.17953,tuolumne,16384,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering2,0.354152,0.252324,tuolumne,16384,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.283162,0.219945,tuolumne,16384,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering2,0.404615,1.36092,tuolumne,61440,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering2,0.475415,1.35812,tuolumne,61440,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.329256,1.38017,tuolumne,61440,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering2,0.707303,0.167072,tuolumne,16384,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering2,0.565299,0.225387,tuolumne,16384,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.447366,0.197801,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering2,0.626194,0.716882,tuolumne,61440,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering2,0.662233,0.71566,tuolumne,61440,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.464475,0.763548,tuolumne,61440,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering2,0.917639,0.164044,tuolumne,16384,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering2,0.943145,0.195505,tuolumne,16384,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.650433,0.404678,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering2,0.929941,0.427266,tuolumne,61440,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering2,0.902312,0.428935,tuolumne,61440,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.667472,0.711666,tuolumne,61440,coarse,Standard,1000
64,1,MPIAdvance-CXI-Double-Buffering2,0.555066,0.216569,tuolumne,16384,coarse,Ready Send,1000
64,1,MPIAdvance-CXI-Single-Buffering2,0.216206,0.198297,tuolumne,16384,coarse,Standard,1000
64,1,Cray-MPICH-CXI-GPU-Enabled,0.155036,0.148625,tuolumne,16384,coarse,Standard,1000
64,1,MPIAdvance-CXI-Double-Buffering2,0.241139,0.715052,tuolumne,61440,coarse,Ready Send,1000
64,1,MPIAdvance-CXI-Single-Buffering2,0.132958,0.714795,tuolumne,61440,coarse,Standard,1000
64,1,Cray-MPICH-CXI-GPU-Enabled,0.199421,0.749312,tuolumne,61440,coarse,Standard,1000
64,2,MPIAdvance-CXI-Double-Buffering2,0.25422,0.198744,tuolumne,16384,coarse,Ready Send,1000
64,2,MPIAdvance-CXI-Single-Buffering2,0.241722,0.223037,tuolumne,16384,coarse,Standard,1000
64,2,Cray-MPICH-CXI-GPU-Enabled,0.118836,0.176576,tuolumne,16384,coarse,Standard,1000
64,2,MPIAdvance-CXI-Double-Buffering2,0.172511,0.427352,tuolumne,61440,coarse,Ready Send,1000
64,2,MPIAdvance-CXI-Single-Buffering2,0.247722,0.427654,tuolumne,61440,coarse,Standard,1000
64,2,Cray-MPICH-CXI-GPU-Enabled,0.118806,0.489077,tuolumne,61440,coarse,Standard,1000
64,4,MPIAdvance-CXI-Double-Buffering2,0.419201,0.163141,tuolumne,16384,coarse,Ready Send,1000
64,4,MPIAdvance-CXI-Single-Buffering2,0.299357,0.198585,tuolumne,16384,coarse,Standard,1000
64,4,Cray-MPICH-CXI-GPU-Enabled,0.184631,0.272121,tuolumne,16384,coarse,Standard,1000
64,4,MPIAdvance-CXI-Double-Buffering2,0.276209,0.24451,tuolumne,61440,coarse,Ready Send,1000
64,4,MPIAdvance-CXI-Single-Buffering2,0.28031,0.243511,tuolumne,61440,coarse,Standard,1000
64,4,Cray-MPICH-CXI-GPU-Enabled,0.169238,0.393422,tuolumne,61440,coarse,Standard,1000
128,1,MPIAdvance-CXI-Double-Buffering2,0.535804,0.172473,tuolumne,16384,coarse,Ready Send,1000
128,1,MPIAdvance-CXI-Single-Buffering2,0.421303,0.243808,tuolumne,16384,coarse,Standard,1000
128,1,Cray-MPICH-CXI-GPU-Enabled,0.237895,0.292224,tuolumne,16384,coarse,Standard,1000
128,1,MPIAdvance-CXI-Double-Buffering2,0.322255,0.441874,tuolumne,61440,coarse,Ready Send,1000
128,1,MPIAdvance-CXI-Single-Buffering2,0.347459,0.441537,tuolumne,61440,coarse,Standard,1000
128,1,Cray-MPICH-CXI-GPU-Enabled,0.252017,0.491637,tuolumne,61440,coarse,Standard,1000
128,2,MPIAdvance-CXI-Double-Buffering2,0.53306,0.166309,tuolumne,16384,coarse,Ready Send,1000
128,2,MPIAdvance-CXI-Single-Buffering2,0.500664,0.222518,tuolumne,16384,coarse,Standard,1000
128,2,Cray-MPICH-CXI-GPU-Enabled,0.428168,0.166076,tuolumne,16384,coarse,Standard,1000
128,2,MPIAdvance-CXI-Double-Buffering2,0.678557,0.245896,tuolumne,61440,coarse,Ready Send,1000
128,2,MPIAdvance-CXI-Single-Buffering2,0.580328,0.254077,tuolumne,61440,coarse,Standard,1000
128,2,Cray-MPICH-CXI-GPU-Enabled,0.381946,0.283291,tuolumne,61440,coarse,Standard,1000
128,4,MPIAdvance-CXI-Double-Buffering2,0.914277,0.167722,tuolumne,16384,coarse,Ready Send,1000
128,4,MPIAdvance-CXI-Single-Buffering2,0.897138,0.198958,tuolumne,16384,coarse,Standard,1000
128,4,Cray-MPICH-CXI-GPU-Enabled,0.568731,0.485139,tuolumne,16384,coarse,Standard,1000
128,4,MPIAdvance-CXI-Double-Buffering2,0.818528,0.17581,tuolumne,61440,coarse,Ready Send,1000
128,4,MPIAdvance-CXI-Single-Buffering2,0.892819,0.202866,tuolumne,61440,coarse,Standard,1000
128,4,Cray-MPICH-CXI-GPU-Enabled,0.749504,0.506315,tuolumne,61440,coarse,Standard,1000
256,1,MPIAdvance-CXI-Double-Buffering2,0.70489,0.221186,tuolumne,16384,coarse,Ready Send,1000
256,1,MPIAdvance-CXI-Single-Buffering2,0.245492,0.242143,tuolumne,16384,coarse,Standard,1000
256,1,Cray-MPICH-CXI-GPU-Enabled,0.208106,0.225024,tuolumne,16384,coarse,Standard,1000
256,1,MPIAdvance-CXI-Double-Buffering2,0.280747,0.24324,tuolumne,61440,coarse,Ready Send,1000
256,1,MPIAdvance-CXI-Single-Buffering2,0.295645,0.2766,tuolumne,61440,coarse,Standard,1000
256,1,Cray-MPICH-CXI-GPU-Enabled,0.210901,0.299288,tuolumne,61440,coarse,Standard,1000
256,2,MPIAdvance-CXI-Double-Buffering2,0.54551,0.202191,tuolumne,16384,coarse,Ready Send,1000
256,2,MPIAdvance-CXI-Single-Buffering2,0.326934,0.229053,tuolumne,16384,coarse,Standard,1000
256,2,Cray-MPICH-CXI-GPU-Enabled,0.264503,0.166355,tuolumne,16384,coarse,Standard,1000
256,2,MPIAdvance-CXI-Double-Buffering2,0.356709,0.20233,tuolumne,61440,coarse,Ready Send,1000
256,2,MPIAdvance-CXI-Single-Buffering2,0.292326,0.232397,tuolumne,61440,coarse,Standard,1000
256,2,Cray-MPICH-CXI-GPU-Enabled,0.197272,0.215764,tuolumne,61440,coarse,Standard,1000
256,4,MPIAdvance-CXI-Double-Buffering2,0.437582,0.169236,tuolumne,16384,coarse,Ready Send,1000
256,4,MPIAdvance-CXI-Single-Buffering2,0.320423,0.198238,tuolumne,16384,coarse,Standard,1000
256,4,Cray-MPICH-CXI-GPU-Enabled,0.229731,0.129246,tuolumne,16384,coarse,Standard,1000
256,4,MPIAdvance-CXI-Double-Buffering2,0.466132,0.165272,tuolumne,61440,coarse,Ready Send,1000
