nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
128,1,MPIAdvance-CXI-Double-Buffering,0.537749,0.821973,tuolumne,88320,coarse,Ready Send,1000
128,1,MPIAdvance-CXI-Double-Buffering,0.521904,0.823112,tuolumne,88320,fine,Ready Send,1000
128,1,MPIAdvance-CXI-Single-Buffering,0.486628,0.833033,tuolumne,88320,coarse,Standard,1000
128,1,MPIAdvance-CXI-Single-Buffering,0.507879,0.832211,tuolumne,88320,fine,Standard,1000
128,1,Cray-MPICH-CXI-GPU-Enabled,0.346197,0.840815,tuolumne,88320,coarse,Standard,1000
128,2,MPIAdvance-CXI-Double-Buffering,0.645396,0.232005,tuolumne,16384,coarse,Ready Send,1000
128,2,MPIAdvance-CXI-Double-Buffering,0.532246,0.212518,tuolumne,16384,fine,Ready Send,1000
128,2,MPIAdvance-CXI-Single-Buffering,0.531615,0.300384,tuolumne,16384,coarse,Standard,1000
128,2,MPIAdvance-CXI-Single-Buffering,0.505136,0.291013,tuolumne,16384,fine,Standard,1000
128,2,Cray-MPICH-CXI-GPU-Enabled,0.404331,0.156684,tuolumne,16384,coarse,Standard,1000
128,2,MPIAdvance-CXI-Double-Buffering,0.546581,0.49736,tuolumne,88320,coarse,Ready Send,1000
128,2,MPIAdvance-CXI-Double-Buffering,0.562582,0.495933,tuolumne,88320,fine,Ready Send,1000
128,2,MPIAdvance-CXI-Single-Buffering,0.535667,0.510721,tuolumne,88320,coarse,Standard,1000
128,2,MPIAdvance-CXI-Single-Buffering,0.539802,0.512299,tuolumne,88320,fine,Standard,1000
128,2,Cray-MPICH-CXI-GPU-Enabled,0.436262,0.537463,tuolumne,88320,coarse,Standard,1000
128,4,MPIAdvance-CXI-Double-Buffering,0.800308,0.140881,tuolumne,16384,coarse,Ready Send,1000
128,4,MPIAdvance-CXI-Double-Buffering,0.743613,0.142379,tuolumne,16384,fine,Ready Send,1000
128,4,MPIAdvance-CXI-Single-Buffering,0.7472,0.179668,tuolumne,16384,coarse,Standard,1000
128,4,MPIAdvance-CXI-Single-Buffering,0.705632,0.180176,tuolumne,16384,fine,Standard,1000
128,4,Cray-MPICH-CXI-GPU-Enabled,0.559033,0.345852,tuolumne,16384,coarse,Standard,1000
128,4,MPIAdvance-CXI-Double-Buffering,0.707126,0.279071,tuolumne,88320,coarse,Ready Send,1000
128,4,MPIAdvance-CXI-Double-Buffering,0.755965,0.279102,tuolumne,88320,fine,Ready Send,1000
128,4,MPIAdvance-CXI-Single-Buffering,0.753085,0.29368,tuolumne,88320,coarse,Standard,1000
128,4,MPIAdvance-CXI-Single-Buffering,0.741811,0.291435,tuolumne,88320,fine,Standard,1000
128,4,Cray-MPICH-CXI-GPU-Enabled,0.566567,0.468815,tuolumne,88320,coarse,Standard,1000
256,1,MPIAdvance-CXI-Double-Buffering,1.12355,0.30124,tuolumne,16384,coarse,Ready Send,1000
256,1,MPIAdvance-CXI-Double-Buffering,0.50786,0.30397,tuolumne,16384,fine,Ready Send,1000
256,1,MPIAdvance-CXI-Single-Buffering,0.742613,0.407454,tuolumne,16384,coarse,Standard,1000
256,1,MPIAdvance-CXI-Single-Buffering,0.507172,0.364832,tuolumne,16384,fine,Standard,1000
