nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
32,1,MPIAdvance-CXI-Double-Buffering,0.279659,0.286517,tuolumne,16384,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.459334,0.276206,tuolumne,16384,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.371647,0.254204,tuolumne,16384,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.504384,0.144369,tuolumne,16384,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.544834,0.273621,tuolumne,16384,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.350234,0.160725,tuolumne,16384,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,1.08694,0.138711,tuolumne,16384,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.888142,0.174409,tuolumne,16384,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.679781,0.38397,tuolumne,16384,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.460299,2.77354,tuolumne,88320,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.468856,2.78156,tuolumne,88320,coarse,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.429501,2.78843,tuolumne,88320,coarse,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.587831,1.44722,tuolumne,88320,coarse,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.589808,1.45189,tuolumne,88320,coarse,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.458245,1.46636,tuolumne,88320,coarse,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.895611,0.81884,tuolumne,88320,coarse,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.901954,0.838695,tuolumne,88320,coarse,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.696478,1.04582,tuolumne,88320,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.236561,0.297352,tuolumne,16384,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.202423,0.203424,tuolumne,16384,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.234291,0.251577,tuolumne,16384,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.511254,0.144101,tuolumne,16384,finegrain,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.593181,0.184877,tuolumne,16384,finegrain,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.309093,0.159889,tuolumne,16384,finegrain,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.901244,0.138405,tuolumne,16384,finegrain,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.898664,0.175668,tuolumne,16384,finegrain,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.594005,0.325453,tuolumne,16384,finegrain,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.424079,3.08879,tuolumne,88320,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.431217,2.78002,tuolumne,88320,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.443762,2.78921,tuolumne,88320,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.545418,1.44709,tuolumne,88320,finegrain,Ready Send,1000
